"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.18765407459932e-10,0.324687240250856,0.413,0.239,1.48410681332327e-05,"7","PBXIP1"
7.23659216020491e-10,0.263589406392918,0.677,0.453,1.49421154923911e-05,"7","SMDT1"
7.26239023319947e-10,0.340362033686861,0.289,0.147,1.49953833535103e-05,"7","TASOR"
8.99119680411935e-10,0.289612545625685,0.317,0.175,1.85650231611456e-05,"7","MESD"
9.11022658272315e-10,0.399954787920481,0.317,0.176,1.88107958480068e-05,"7","SAR1B"
9.47445465026561e-10,0.518130491198438,0.286,0.155,1.95628539618684e-05,"7","NUCB1"
9.68769712868182e-10,0.340003981489281,0.534,0.326,2.00031570313022e-05,"7","SECISBP2L"
1.02609006190476e-09,0.58617899902327,0.27,0.143,2.11867075982094e-05,"7","STX11"
1.05550281421412e-09,0.325278534780174,0.348,0.192,2.17940221078931e-05,"7","OTUD1"
1.10109939420021e-09,0.321410333930882,0.398,0.232,2.2735500291446e-05,"7","SRP54"
1.11265397556184e-09,0.509163169935926,0.314,0.173,2.29740792874009e-05,"7","CASC4"
1.1409614955465e-09,0.288777014547305,0.845,0.639,2.35585729600441e-05,"7","UBE2D3"
1.17432334556633e-09,0.284998373199911,0.307,0.168,2.42474284392536e-05,"7","C1orf122"
1.17795753696569e-09,0.387889719993249,0.261,0.135,2.43224672232676e-05,"7","GM2A"
1.18500744305961e-09,0.27612360169574,0.261,0.129,2.44680336842948e-05,"7","NRIP1"
1.1885814344295e-09,0.298879923492635,0.531,0.332,2.45418294581004e-05,"7","APRT"
1.23804691203204e-09,0.254842200911147,0.724,0.469,2.55631926396376e-05,"7","PAK2"
1.44237941736825e-09,0.308485074127255,0.866,0.722,2.97822502098196e-05,"7","EIF4A1"
1.53259774725127e-09,0.314640652839641,0.668,0.444,3.16450782852443e-05,"7","NR3C1"
1.53996391002842e-09,0.250299143622359,0.298,0.154,3.17971748142669e-05,"7","DOCK11"
1.71211971183136e-09,0.263899698759783,0.646,0.413,3.53518478098939e-05,"7","ARF4"
1.71413551992395e-09,0.354359640007733,0.475,0.284,3.53934702153897e-05,"7","MYO9B"
1.75817610514014e-09,0.266922144588643,0.298,0.161,3.63028202189336e-05,"7","FOXK2"
1.79951145794061e-09,0.26510438779533,0.292,0.152,3.71563125835578e-05,"7","VRK2"
1.83686007358666e-09,0.294598023047442,0.873,0.64,3.79274867994174e-05,"7","STK17B"
1.84355041845465e-09,0.263999160359419,0.944,0.848,3.80656290402515e-05,"7","YBX1"
1.99032263697814e-09,0.321707732762188,0.786,0.576,4.10961818083246e-05,"7","MYL12B"
2.05621006355844e-09,0.251665556506281,0.286,0.153,4.24566253923547e-05,"7","KLHL28"
2.15885689084981e-09,0.269382146826874,0.904,0.796,4.45760770822669e-05,"7","NCL"
2.29680163791204e-09,0.401915205808971,0.516,0.306,4.74243602196078e-05,"7","XBP1"
2.33149750021902e-09,0.435702209158691,0.761,0.525,4.81407603845223e-05,"7","ANKRD11"
2.34869477320199e-09,0.316660271864335,0.453,0.277,4.84958496770747e-05,"7","PIM3"
2.38632310800626e-09,0.374172788982912,0.276,0.149,4.92727995341133e-05,"7","GUSB"
2.43310007241094e-09,0.260805354614955,0.332,0.181,5.02386502951412e-05,"7","NUMA1"
2.65887148576749e-09,0.261481602106096,0.957,0.911,5.49003784381272e-05,"7","TMSB10"
3.2433056219826e-09,0.427971477565599,0.326,0.185,6.69677744826967e-05,"7","PHPT1"
3.27121110739682e-09,0.259821468491974,0.332,0.182,6.75439669455296e-05,"7","EEA1"
3.38720339968308e-09,0.258650631535292,0.755,0.534,6.99389757966563e-05,"7","NAP1L1"
4.55548396238591e-09,0.299680834239147,0.323,0.183,9.40616328553442e-05,"7","VKORC1"
4.57368323559337e-09,0.434019662993524,0.366,0.217,9.4437411448532e-05,"7","SSR1"
4.72160959304122e-09,0.322339534929953,0.289,0.156,9.7491794877115e-05,"7","CSGALNACT2"
5.18397180208836e-09,0.310209833060727,0.46,0.281,0.00010703864976952,"7","RAB1A"
5.50150298665769e-09,0.47484465617459,0.264,0.144,0.000113595033668508,"7","CALU"
6.37466107813011e-09,0.397091640727793,0.298,0.167,0.000131624001941231,"7","FAM174C"
6.98312311302393e-09,0.257107856074956,0.702,0.466,0.000144187526037718,"7","BRD2"
7.50174655557764e-09,0.333644073580718,0.755,0.533,0.000154896062879567,"7","HLA-DQA2"
7.55118992433669e-09,0.271228932405247,0.873,0.706,0.000155916969557704,"7","SH3BGRL3"
7.95991397997511e-09,0.574558146682409,0.264,0.145,0.000164356303858526,"7","TXNDC15"
8.32134017288306e-09,0.451478968036455,0.255,0.133,0.000171819031889689,"7","UBXN7"
8.70407699759315e-09,0.450989547522913,0.258,0.138,0.000179721781846303,"7","YTHDF1"
8.8889821432907e-09,0.450644874561004,0.596,0.364,0.000183539703294666,"7","PRKCB"
9.83655841468094e-09,0.31098776761628,0.481,0.295,0.000203105258146332,"7","ITPR2"
1.19215489456686e-08,0.262894562472239,0.736,0.509,0.000246156142630164,"7","HIGD2A"
1.50653753589177e-08,0.586204417320186,0.326,0.189,0.000311069870410932,"7","XIST"
1.7998056695582e-08,0.265152356328919,0.506,0.319,0.000371623874650377,"7","NDUFA3"
2.11507247503691e-08,0.354882107619097,0.258,0.135,0.000436720164645621,"7","EDRF1"
2.24933522756507e-08,0.40769380519972,0.258,0.136,0.000464442737787635,"7","CSNK1G2"
2.64645299644324e-08,0.841884744017973,0.261,0.149,0.0005464396147056,"7","LGALS3"
2.82830240134415e-08,0.458182632292489,0.419,0.268,0.00058398787982954,"7","DDOST"
2.90438448551362e-08,0.290453963626379,0.553,0.366,0.000599697308568852,"7","PEBP1"
2.90712998864491e-08,0.357897729737316,0.602,0.392,0.000600264200055401,"7","TRAM1"
3.37761265103165e-08,0.267974093035676,0.255,0.137,0.000697409460185015,"7","NAGK"
3.40564611667292e-08,0.466813445717063,0.503,0.317,0.000703197810170624,"7","RPN2"
3.98410288877379e-08,0.45385628623272,0.292,0.162,0.000822637564474012,"7","METRNL"
5.85801928152311e-08,0.274861462393982,0.419,0.257,0.00120956382124889,"7","GADD45GIP1"
5.8936113205914e-08,0.269540890737074,0.255,0.136,0.00121691286547571,"7","SMAD3"
5.99744569942116e-08,0.33178374572512,0.258,0.139,0.00123835258801648,"7","TMEM65"
6.75655325679415e-08,0.404918840004091,0.425,0.267,0.00139509311646286,"7","KDELR2"
8.9765170440887e-08,0.292057195270965,0.842,0.625,0.00185347123926344,"7","NSD3"
1.05175313258349e-07,0.279452187669342,0.59,0.38,0.00217165986815839,"7","ELMO1"
2.37920237585882e-07,0.263452614356586,0.382,0.227,0.00491257706567328,"7","WHAMM"
2.39747456526173e-07,0.292704961674732,0.264,0.149,0.00495030548235243,"7","TOGARAM1"
2.52370849338331e-07,0.280308382959656,0.708,0.508,0.00521095329713786,"7","RBM3"
2.90747763909937e-07,0.367941347660094,0.258,0.149,0.00600335982921239,"7","SLC50A1"
3.67801505665422e-07,0.337977133219079,0.342,0.207,0.00759436548897963,"7","PSENEN"
6.91048783241565e-07,0.433511209371818,0.488,0.341,0.0142687752763718,"7","PSME2"
9.39333355486216e-07,0.307112417818935,0.264,0.154,0.0193953551240794,"7","C16orf72"
1.19519328651872e-06,0.421035576408115,0.351,0.214,0.0246783509800386,"7","HM13"
1.55020106061058e-06,0.256162241186158,0.342,0.217,0.0320085514994873,"7","ANKRD37"
1.83891204020767e-06,0.386474896018247,0.475,0.31,0.037969855806208,"7","SPCS3"
2.29211119250628e-06,0.336255571547141,0.494,0.315,0.0473275119028697,"7","SEC11C"
2.86816503809392e-06,0.293449059960807,0.686,0.488,0.0592218717065632,"7","ATP6V1G1"
2.98996038083403e-06,0.466075111969744,0.289,0.179,0.061736701943461,"7","HDAC9"
3.28436197458376e-06,0.259138335182473,0.267,0.162,0.0678155060512054,"7","NUS1"
3.70526748652871e-06,0.283011741573992,0.602,0.416,0.0765063630618449,"7","RPN1"
1.94764390418666e-05,0.355748208598515,0.602,0.428,0.402149513336461,"7","TMEM258"
0.000156251101113002,0.25211203467875,0.351,0.243,1,"7","DNAJC1"
0.000324609581179414,0.260342028727314,0.755,0.619,1,"7","NME2"
0.000460605703594657,0.322609200536213,0.696,0.557,1,"7","CREM"
0.00137319559628197,0.336009165890865,0.28,0.202,1,"7","SRM"
0.00140129018264871,0.27264915746414,0.988,0.959,1,"7","MT-CO2"
0.0017862516910095,0.762697407437074,0.64,0.489,1,"7","PPIB"
0.00323452300625187,0.306561782841162,0.739,0.593,1,"7","GNG7"
0.0064181224064672,0.724113019682117,0.366,0.274,1,"7","MYDGF"
0.00794144287785024,0.28124794608182,0.388,0.279,1,"7","SSR3"
6.46171234339761e-153,3.50093528737293,0.667,0.143,1.33421436466474e-148,"8","MYC"
3.58033089055441e-145,3.33684572493887,0.774,0.218,7.39266722281675e-141,"8","MIR155HG"
2.07948707669126e-106,2.76653066769856,0.545,0.123,4.29372491595211e-102,"8","SEMA7A"
6.50490985917058e-103,2.9759792868955,0.502,0.108,1.34313378772154e-98,"8","PLEK"
1.12606984555402e-99,2.15912207446553,0.918,0.508,2.32510901709995e-95,"8","CCR7"
4.16238700262225e-96,2.92914479533399,0.466,0.098,8.59449668301443e-92,"8","NOP16"
3.89215601306118e-85,2.19133463659384,0.724,0.278,8.03652373576871e-81,"8","IRF4"
4.13643550234018e-84,2.52840130397932,0.491,0.12,8.540912025232e-80,"8","PVT1"
6.77125471912442e-83,2.3140676636752,0.738,0.273,1.39812867440481e-78,"8","BCL2A1"
2.94692129304178e-78,1.16917507168389,1,0.871,6.08480308587267e-74,"8","CD83"
1.27169900612163e-74,2.7032788079053,0.559,0.178,2.62580410783995e-70,"8","FABP5"
1.35213530503791e-74,1.63888052264,0.857,0.437,2.79188897784227e-70,"8","BCL2"
2.01860748607833e-74,2.35649931139516,0.394,0.084,4.16802073725454e-70,"8","MYO1E"
8.99612334738634e-73,2.65584896441746,0.355,0.071,1.85751954876833e-68,"8","SLC9B2"
8.72704289169711e-72,1.89459266104878,0.853,0.48,1.80195981627762e-67,"8","SERPINB9"
6.6377481337312e-71,2.05942079792137,0.828,0.462,1.37056223465282e-66,"8","NFKB1"
1.1749223558648e-68,1.9666614816588,0.774,0.349,2.42597968038964e-64,"8","CD70"
1.97615113852618e-68,1.45589282117222,0.946,0.728,4.08035687082886e-64,"8","SYNGR2"
1.99518804048421e-67,0.923159198696589,1,0.927,4.11966426599179e-63,"8","HSP90AB1"
2.1572363593156e-65,1.27428340623322,0.982,0.704,4.45426163471484e-61,"8","REL"
1.14651264581588e-60,2.65295145957077,0.373,0.091,2.36731931108063e-56,"8","ZBTB32"
3.34554753616782e-60,1.16879040058372,0.961,0.795,6.90788655267931e-56,"8","NCL"
4.01630865117031e-60,2.012551957456,0.749,0.364,8.29287410293646e-56,"8","NFKBID"
5.94954945769086e-60,2.31513451548805,0.556,0.205,1.22846297202401e-55,"8","NOLC1"
3.00829217430464e-59,2.20247705232008,0.527,0.178,6.21152168150422e-55,"8","CD58"
8.08014446749792e-56,2.50736482983422,0.29,0.06,1.66838822964897e-51,"8","ALPL"
6.01301655692412e-55,1.36808387976799,0.817,0.421,1.24156765867369e-50,"8","PIKFYVE"
6.04767434665647e-55,1.3416257043327,0.878,0.631,1.24872379909763e-50,"8","RAN"
1.49179210811172e-53,1.13179201590975,0.943,0.721,3.08025234482908e-49,"8","EIF4A1"
1.13552161308691e-50,2.54124998856927,0.294,0.066,2.34462502670185e-46,"8","STEAP1B"
9.35074775779085e-49,1.33080325931401,0.853,0.538,1.93074239702865e-44,"8","FOXP1"
2.01390154704603e-48,2.26304546306524,0.355,0.097,4.15830391434065e-44,"8","DCTPP1"
8.03929062559515e-47,2.05699487999479,0.487,0.173,1.65995272837289e-42,"8","NR4A3"
1.07649523641773e-46,1.85972830669703,0.534,0.213,2.22274736415533e-42,"8","WDR43"
1.91755458772543e-45,1.07250003773721,0.907,0.669,3.95936671273547e-41,"8","DDX21"
3.01888226882857e-44,2.26832357946662,0.394,0.127,6.23338810867723e-40,"8","SLCO4A1"
6.42474178709168e-44,2.27219754811631,0.294,0.074,1.32658068419869e-39,"8","MRTO4"
1.3911364196348e-43,1.51719590630793,0.728,0.416,2.87241847926193e-39,"8","ENO1"
1.99090567056036e-43,2.38067578541669,0.437,0.159,4.11082202857303e-39,"8","MDFIC"
4.26604788210155e-43,2.77643140140884,0.373,0.124,8.80853566696329e-39,"8","NME1"
4.27797588095595e-43,2.03140507036422,0.373,0.112,8.83316459899784e-39,"8","IL2RA"
1.05835714388625e-42,0.910785784615227,0.964,0.818,2.18529583069633e-38,"8","NPM1"
1.34689390076178e-41,1.22987950920298,0.832,0.59,2.78106652629292e-37,"8","EIF5A"
1.384841043829e-41,1.58482878758619,0.616,0.291,2.85941978729812e-37,"8","ATP1A1"
1.91769623663069e-41,1.43720670149559,0.771,0.497,3.95965918939506e-37,"8","PRDX1"
2.00168144355252e-41,0.872217656463087,0.978,0.883,4.13307184464725e-37,"8","H3F3A"
3.43679328781879e-39,2.33929802989648,0.262,0.064,7.09629078068824e-35,"8","IL6"
1.56266790405118e-38,0.841481302347504,0.946,0.848,3.22659668828487e-34,"8","YBX1"
3.58098696003453e-38,1.74676378509382,0.473,0.187,7.3940218750793e-34,"8","SNX8"
4.70086520135188e-38,0.957281240205712,0.971,0.8,9.70634646775135e-34,"8","CD69"
1.09286974884452e-37,1.65857694476329,0.545,0.242,2.25655745741417e-33,"8","CLECL1"
1.96606779302685e-37,1.13904890322634,0.746,0.416,4.05953677904185e-33,"8","SLC38A1"
2.1896781961721e-37,1.85372694983473,0.459,0.186,4.52124753945614e-33,"8","NHP2"
1.55113771468768e-36,1.50883828335404,0.573,0.277,3.20278915328712e-32,"8","SNHG15"
1.79119538805067e-36,1.75667650064617,0.444,0.176,3.69846023724702e-32,"8","HDAC9"
2.24842174945329e-36,1.07606143313613,0.885,0.682,4.64254122827116e-32,"8","SRGN"
2.72565654133502e-36,1.83250192346148,0.434,0.168,5.62793562654855e-32,"8","MAT2A"
2.75869123894947e-35,0.83765981540649,0.964,0.837,5.69614567018287e-31,"8","HLA-DQA1"
4.79354091641435e-35,1.45284455786086,0.703,0.387,9.89770328421234e-31,"8","DUSP2"
5.71585157405026e-35,0.926299708160662,0.939,0.761,1.1802090330099e-30,"8","CD44"
1.22591903190545e-34,1.3849750495172,0.62,0.324,2.53127761707838e-30,"8","PPP1R14B"
5.74161080250184e-34,1.08893675017758,0.796,0.504,1.18552779850058e-29,"8","CMTM6"
7.27848095451671e-34,1.0898825015039,0.728,0.419,1.50286074748861e-29,"8","RSL1D1"
1.10078835539775e-33,0.582829381626205,0.996,0.943,2.27290779622527e-29,"8","HLA-A"
1.30786163450565e-33,1.34092782312481,0.699,0.421,2.70047270292728e-29,"8","HNRNPAB"
1.61863996338364e-33,1.07788707721866,0.871,0.656,3.34216779639454e-29,"8","FAM107B"
5.36481810314956e-33,1.56533928976523,0.624,0.349,1.10772764193832e-28,"8","BASP1"
1.88299944083177e-32,1.83592071632679,0.444,0.193,3.88801724542944e-28,"8","MAP2K3"
1.91549320151045e-32,1.66391313107747,0.563,0.298,3.95511036247877e-28,"8","SPAG9"
7.8536424172602e-32,1.22653196567005,0.699,0.411,1.62162008631589e-27,"8","RHOG"
1.14851862048716e-31,1.9394004577936,0.29,0.09,2.37146124758189e-27,"8","ANKRD33B"
1.29156894736281e-31,1.46523447121555,0.466,0.197,2.66683156251473e-27,"8","CCT5"
1.74748714770809e-31,1.61071605202866,0.502,0.234,3.60821146258767e-27,"8","DDAH2"
1.98395695916139e-31,0.687278370192821,0.975,0.825,4.09647432927645e-27,"8","PPIA"
7.30527251576903e-31,2.20349379757909,0.262,0.078,1.50839266905599e-26,"8","TRAF1"
8.12100633123029e-31,1.08192875759056,0.692,0.383,1.67682538727243e-26,"8","KDM6B"
3.41903919091779e-30,2.0880841983092,0.28,0.088,7.05963212140705e-26,"8","BZW2"
5.0908741583087e-30,0.715084461977731,0.971,0.862,1.05116369620758e-25,"8","GAPDH"
8.31027139910925e-30,1.16967540717141,0.656,0.379,1.71590483848808e-25,"8","PEA15"
9.03701666589532e-29,1.52892517122894,0.559,0.314,1.86596320117407e-24,"8","CFLAR"
1.89897074754641e-28,0.989141044425745,0.796,0.576,3.92099479953383e-24,"8","ARF6"
2.75974257042338e-28,1.53735716224922,0.48,0.233,5.6983164594102e-24,"8","SNRPD1"
3.87919199770496e-28,1.13213434192233,0.663,0.371,8.00975563686121e-24,"8","RILPL2"
7.3962684870375e-28,1.75741365973816,0.362,0.143,1.5271815172035e-23,"8","PHF6"
1.19365190214702e-27,1.80543120569663,0.297,0.102,2.46465244755316e-23,"8","TSR1"
1.8249543724892e-27,1.84252791106908,0.294,0.1,3.7681657883157e-23,"8","NIP7"
1.11930428276336e-26,1.63433365149036,0.516,0.283,2.31113948304978e-22,"8","TXN"
1.25873848099887e-26,1.1212453045074,0.67,0.425,2.59904321556646e-22,"8","ATP6V1F"
1.3305519068566e-26,1.80874770764294,0.294,0.102,2.7473235772775e-22,"8","NFKBIE"
1.43133043301209e-26,1.27924789208252,0.599,0.348,2.95541107808337e-22,"8","CCT2"
3.42642707418202e-26,1.47019464778131,0.459,0.218,7.07488662277104e-22,"8","SNHG16"
9.61570187374737e-26,1.52775607412132,0.312,0.113,1.98545012289136e-21,"8","PPRC1"
1.72775786686681e-25,0.937082660959973,0.753,0.538,3.5674744435066e-21,"8","SNRPB"
1.75238724392258e-25,1.17399248034266,0.631,0.388,3.61832918125134e-21,"8","EIF5B"
2.49850864392317e-25,1.23980583858157,0.545,0.288,5.15892064797257e-21,"8","TNFRSF13B"
6.10728796105276e-25,0.416118621402807,0.996,0.98,1.26103281819817e-20,"8","HLA-B"
1.46610553584815e-24,1.06084598319155,0.638,0.404,3.02721471041927e-20,"8","PRMT1"
1.49840559974187e-24,1.65805301541569,0.362,0.148,3.09390788234702e-20,"8","TNF"
2.00035920826167e-24,0.939066298772601,0.828,0.643,4.1303416932187e-20,"8","ZFP36L1"
2.54456890526377e-24,0.876242574471655,0.792,0.588,5.25402587558864e-20,"8","ODC1"
3.43064480474701e-24,1.44901083216629,0.423,0.198,7.08359539284162e-20,"8","EIF3B"
4.4120584205084e-24,1.5401034365352,0.448,0.219,9.11001822666574e-20,"8","SNHG25"
6.33796124907857e-24,1.52306922933889,0.305,0.112,1.30866223870974e-19,"8","POLR1C"
6.58463038008509e-24,0.500510972819207,1,0.924,1.35959448087997e-19,"8","HLA-DRB1"
8.02985066281997e-24,1.52138007793644,0.441,0.217,1.65800356485907e-19,"8","IRF2BP2"
8.36567778339284e-24,1.63888213173424,0.348,0.145,1.72734514871495e-19,"8","RIOK1"
2.17188463016527e-23,0.327427324676739,0.996,0.994,4.48450738436526e-19,"8","B2M"
2.62630177594599e-23,1.50932127602492,0.355,0.151,5.42278790697328e-19,"8","PLK3"
3.06268582494916e-23,1.58803113246877,0.362,0.155,6.32383369135503e-19,"8","PUM3"
3.10736934143207e-23,1.53139778959402,0.341,0.138,6.41609621618894e-19,"8","EGR1"
3.52156469542776e-23,0.983798110324811,0.659,0.432,7.27132678311924e-19,"8","ILF2"
5.63197893412963e-23,0.739108410441496,0.896,0.74,1.16289101031909e-18,"8","CLIC1"
1.14459490682802e-22,1.90240420244449,0.28,0.104,2.3633595636185e-18,"8","GBP2"
3.91773988959348e-22,0.893224131168688,0.753,0.566,8.08934932403261e-18,"8","RPL22L1"
5.49300045122874e-22,0.839247301309087,0.817,0.618,1.13419473316971e-17,"8","NME2"
6.301186226667e-22,1.74162063015383,0.326,0.139,1.3010689320822e-17,"8","SLC7A1"
6.67459369609142e-22,1.01383565393467,0.659,0.429,1.37817010636896e-17,"8","SLC3A2"
1.00522436717658e-21,0.824684918593253,0.778,0.533,2.07558727334621e-17,"8","HLA-DQA2"
1.53136444865285e-21,1.04563471374541,0.513,0.276,3.1619613135784e-17,"8","NFKB2"
1.53197893927747e-21,1.89921095520281,0.276,0.107,3.16323011382012e-17,"8","TOMM40"
1.84092783325474e-21,0.737410503686886,0.746,0.482,3.80114779010439e-17,"8","SWAP70"
2.14501230195686e-21,1.30002657920558,0.384,0.174,4.42902140108052e-17,"8","NDUFAF4"
2.37076553253241e-21,1.07347878035878,0.67,0.465,4.89515667157292e-17,"8","SERBP1"
2.67871672456251e-21,1.64663641862906,0.401,0.202,5.53101429287668e-17,"8","ZNF593"
2.9739748010222e-21,0.662104462248489,0.889,0.723,6.14066316915064e-17,"8","SQSTM1"
3.51592993787394e-21,0.399474395105591,0.993,0.954,7.2596921357221e-17,"8","RPL14"
3.75315891772449e-21,1.39561729683029,0.265,0.096,7.74952253331752e-17,"8","DTX3L"
3.77724499349588e-21,0.707903451484108,0.846,0.67,7.79925546257029e-17,"8","SET"
4.70905198777696e-21,1.2576101580038,0.545,0.331,9.72325054436186e-17,"8","PA2G4"
6.25467504335655e-21,1.19846333723798,0.577,0.359,1.29146530295226e-16,"8","FBL"
8.58795270821617e-21,1.24877927113373,0.326,0.132,1.77324047519247e-16,"8","TNFRSF1B"
1.39758464458679e-20,1.47264255815376,0.366,0.171,2.8857327741428e-16,"8","ECE1"
1.4873828543423e-20,1.35156663682015,0.376,0.177,3.07114811764599e-16,"8","ABCE1"
1.65179280719985e-20,1.06518173471571,0.556,0.331,3.41062178830626e-16,"8","VDAC1"
1.73771934572455e-20,2.08127458534706,0.333,0.155,3.58804290505205e-16,"8","VSIR"
2.14293974295641e-20,1.46511156997705,0.52,0.309,4.42474198125639e-16,"8","CD40"
3.12206244736282e-20,1.00403290409934,0.609,0.375,6.44643454131475e-16,"8","RAB8B"
3.94586993284869e-20,1.71456329669422,0.394,0.203,8.14743223734598e-16,"8","SLAMF7"
4.44478358060411e-20,0.913261073102148,0.728,0.525,9.17758913723137e-16,"8","LDHA"
4.65576765957854e-20,1.05954760470969,0.627,0.419,9.61322906349778e-16,"8","PKM"
6.3627214677339e-20,1.9075820945996,0.305,0.134,1.3137747286577e-15,"8","NINJ1"
6.53330138038274e-20,1.01914886233999,0.57,0.355,1.34899606902143e-15,"8","HMGA1"
7.50231818377095e-20,1.43734568454457,0.384,0.189,1.54907865858503e-15,"8","RANBP1"
8.72672806722442e-20,1.04981804461493,0.638,0.393,1.8018948113205e-15,"8","PRNP"
9.31284458676605e-20,1.12641866692165,0.556,0.336,1.92291615027545e-15,"8","MARCKS"
1.04746896660852e-19,1.02767893983456,0.667,0.448,2.16281392225328e-15,"8","NR4A1"
1.14949286455046e-19,1.36781941540694,0.52,0.296,2.37347286672379e-15,"8","NIN"
1.25240268464956e-19,0.776460287374798,0.803,0.624,2.58596106326441e-15,"8","FNBP1"
1.505294617003e-19,1.35711620363479,0.387,0.193,3.10813232518779e-15,"8","C1QBP"
1.8241002423252e-19,0.669719233318148,0.875,0.68,3.76640218035306e-15,"8","TPI1"
4.47601485995528e-19,1.09404473096464,0.43,0.22,9.24207548283565e-15,"8","TASOR2"
5.49313997634355e-19,1.40555544376248,0.473,0.276,1.13422354231542e-14,"8","TUBA1C"
6.02892000325211e-19,1.19407112472217,0.444,0.232,1.2448514022715e-14,"8","RASSF5"
7.88836429063498e-19,1.03101217789202,0.52,0.299,1.62878945873031e-14,"8","DDX39A"
7.97286191163718e-19,1.13139218371603,0.495,0.281,1.64623652751485e-14,"8","KLF10"
8.72876033746098e-19,1.18173851546952,0.552,0.325,1.80231443447894e-14,"8","SPIB"
9.07629695455106e-19,1.42663774201265,0.319,0.142,1.8740737951757e-14,"8","NIFK"
9.94182477640911e-19,1.08543418322263,0.552,0.341,2.05278797983295e-14,"8","CYSTM1"
1.3946479720747e-18,1.18151170759137,0.376,0.181,2.87966913273984e-14,"8","SLC20A1"
1.54536925369365e-18,1.30697856021324,0.355,0.166,3.19087843502664e-14,"8","GTPBP4"
2.92539477804952e-18,1.58807976312534,0.287,0.122,6.04035513771665e-14,"8","NOB1"
3.68123628999431e-18,0.660573467810629,0.853,0.656,7.60101669158026e-14,"8","HNRNPA3"
3.92844611017782e-18,0.529335095969925,0.946,0.823,8.11145552829517e-14,"8","HNRNPA1"
4.09469291312319e-18,1.44237291510018,0.423,0.24,8.45472192701676e-14,"8","PPA1"
4.8796401636763e-18,0.662537908989167,0.806,0.638,1.00754810099588e-13,"8","GPX4"
4.89052939863864e-18,1.6922406597141,0.362,0.184,1.00979651023091e-13,"8","SIAH2"
5.79702224383066e-18,1.40496627909755,0.301,0.13,1.19696915290615e-13,"8","PNO1"
6.96051429536919e-18,1.60754260158333,0.369,0.186,1.43720699170783e-13,"8","TNFAIP3"
7.25217220317421e-18,1.07865302549777,0.487,0.279,1.49742851651141e-13,"8","AMD1"
8.13626338234053e-18,1.28976270562199,0.473,0.277,1.67997566318567e-13,"8","PIM3"
1.18006114742818e-17,1.39045111415614,0.333,0.157,2.43659025720971e-13,"8","YRDC"
1.48005863879918e-17,0.945817644192573,0.67,0.478,3.05602507739254e-13,"8","CTSZ"
1.78333265472465e-17,1.243769347162,0.444,0.248,3.68222526547545e-13,"8","EIF6"
2.30491988375364e-17,1.95172460090552,0.287,0.129,4.75919857597452e-13,"8","CCND2"
2.70279501439804e-17,1.15103200484388,0.548,0.349,5.58073114572907e-13,"8","RNF19A"
2.98624686375523e-17,1.17692020783189,0.462,0.265,6.1660025242818e-13,"8","SYNCRIP"
3.87334087919984e-17,1.2616417405359,0.423,0.231,7.99767424737184e-13,"8","CDC42EP3"
3.90267392555837e-17,1.01422188549674,0.577,0.37,8.05824112149293e-13,"8","TLN1"
5.20261962110185e-17,1.77711916850773,0.297,0.139,1.07423689936511e-12,"8","SLC1A5"
7.2989103344269e-17,1.30827154777679,0.337,0.162,1.50707900585247e-12,"8","GRPEL1"
8.16125136701428e-17,0.803295900465233,0.634,0.398,1.68513518226111e-12,"8","MAPRE2"
8.57120779856969e-17,0.757017198482915,0.588,0.357,1.76978298624867e-12,"8","PARP14"
1.26100588649656e-16,1.13042375344063,0.387,0.194,2.60372495443809e-12,"8","PEAK1"
1.34533620056899e-16,0.769029328721101,0.663,0.453,2.77785018693486e-12,"8","PSMA7"
1.6558171423858e-16,0.591342243451038,0.921,0.799,3.4189312355982e-12,"8","NFKBIA"
1.70714504873591e-16,0.820806027911952,0.491,0.287,3.52491309662991e-12,"8","HIVEP2"
1.96602347159646e-16,1.32184699329574,0.348,0.172,4.05944526415236e-12,"8","RGS10"
2.09397159498776e-16,0.755762012758859,0.677,0.471,4.32363254933073e-12,"8","HNRNPF"
2.12248621658121e-16,0.591199330021545,0.828,0.662,4.38250953999688e-12,"8","SFPQ"
3.2345724711027e-16,0.901606254235865,0.581,0.385,6.67874523833286e-12,"8","GSPT1"
5.37252745003074e-16,1.02235673482473,0.344,0.164,1.10931946788235e-11,"8","FAM210A"
5.83349074552478e-16,0.531728757561342,0.878,0.698,1.20449916913596e-11,"8","ZFAS1"
6.13572536580721e-16,0.918007438630119,0.423,0.222,1.26690457353187e-11,"8","NFATC1"
8.06048751461196e-16,1.13543910536327,0.441,0.25,1.66432946201708e-11,"8","CD82"
8.54744128449081e-16,0.949613496028019,0.527,0.336,1.76487567642166e-11,"8","SPEN"
8.60385573775044e-16,1.02781784141702,0.459,0.263,1.77652413273071e-11,"8","TRAF4"
9.72075301490709e-16,1.16676011835874,0.398,0.212,2.00714108251802e-11,"8","RUNX3"
1.7818071578607e-15,0.43313616645917,0.921,0.812,3.67907541955077e-11,"8","HSPA8"
1.78959106922032e-15,0.998363667953094,0.466,0.258,3.69514763972612e-11,"8","TGIF1"
2.36169627692628e-15,1.10780507603827,0.358,0.182,4.87643047259738e-11,"8","FKBP4"
