"clone_subgroup_id","gex_annotation","N","mean_SHM","median_SHM","sd_SHM"
"881_1","Cell-Cycling",2,0.00142450142450142,0.00142450142450142,0.00201454923414971
"882_1","ASC 2",1,0.072463768115942,0.072463768115942,NA
"883_1","IgD-ve Memory",1,0.0628571428571429,0.0628571428571429,NA
"884_1","ASC 2",3,0.00194363459669582,0.00291545189504373,0.0016832369364129
"885_1","ASC 2",1,0.00280112044817927,0.00280112044817927,NA
"886_1","NAIVE 1",1,0.00558659217877095,0.00558659217877095,NA
"887_1","NAIVE 1",1,0.0395480225988701,0.0395480225988701,NA
"888_1","ASC 2",1,0.112426035502959,0.112426035502959,NA
"889_1","IgD+ve Memory",2,0.03,0.03,0.0101015254455221
"88_1","NAIVE 1",1,0.113702623906706,0.113702623906706,NA
"890_1","IgD+ve Memory",1,0.0288184438040346,0.0288184438040346,NA
"891_1","NAIVE 2",1,0,0,NA
"892_1","NAIVE 2",1,0,0,NA
"893_1","NAIVE 1",1,0.00284090909090909,0.00284090909090909,NA
"894_1","ASC 2",2,0.0303468208092486,0.0303468208092486,0.00613098365190648
"894_1","Cell-Cycling",1,0.0260115606936416,0.0260115606936416,NA
"895_1","ASC 2",1,0.0117994100294985,0.0117994100294985,NA
"896_1","ASC 2",2,0.0967741935483871,0.0967741935483871,0
"897_1","ASC 2",1,0.0329341317365269,0.0329341317365269,NA
"898_1","ASC 1",1,0.048048048048048,0.048048048048048,NA
"898_1","ASC 2",14,0.0461175461175461,0.0405405405405405,0.0178480915676838
"898_1","NAIVE 1",1,0.036036036036036,0.036036036036036,NA
"899_1","Early-Activation",1,0.00903614457831325,0.00903614457831325,NA
"89_1","IgD-ve Memory",1,0.0365168539325843,0.0365168539325843,NA
"8_1","ASC 2",1,0.0279329608938547,0.0279329608938547,NA
"900_1","IgD-ve Memory",1,0.0118343195266272,0.0118343195266272,NA
"901_1","IgD-ve Memory",1,0.0292397660818713,0.0292397660818713,NA
"902_1","ASC 2",1,0.103550295857988,0.103550295857988,NA
"903_1","ASC 2",1,0.0239520958083832,0.0239520958083832,NA
"904_1","NAIVE 2",1,0,0,NA
"905_1","ASC 2",1,0.0451977401129944,0.0451977401129944,NA
"906_1","NAIVE 1",1,0.0029585798816568,0.0029585798816568,NA
"907_1","ASC 2",1,0.0170940170940171,0.0170940170940171,NA
"908_1","NAIVE 1",1,0,0,NA
"909_1","ASC 2",1,0.0419161676646707,0.0419161676646707,NA
"90_1","ASC 2",1,0.0207715133531157,0.0207715133531157,NA
"910_1","NAIVE 2",1,0,0,NA
"911_1","ASC 2",1,0.0526315789473684,0.0526315789473684,NA
"911_1","NAIVE 1",1,0.0526315789473684,0.0526315789473684,NA
"912_1","IgD+ve Memory",1,0.0535714285714286,0.0535714285714286,NA
"913_1","NAIVE 1",1,0.00872093023255814,0.00872093023255814,NA
"914_1","ASC 2",1,0.0744047619047619,0.0744047619047619,NA
"915_1","NAIVE 1",1,0.0634441087613293,0.0634441087613293,NA
"916_1","ASC 2",1,0.00305810397553517,0.00305810397553517,NA
"917_1","ASC 2",1,0,0,NA
"918_1","NAIVE 1",1,0.00884955752212389,0.00884955752212389,NA
"919_1","NAIVE 2",1,0,0,NA
"91_1","IgD-ve Memory",1,0.0419161676646707,0.0419161676646707,NA
"920_1","IgD+ve Memory",1,0.056379821958457,0.056379821958457,NA
"921_1","ASC 2",2,0.00884955752212389,0.00884955752212389,0
"922_1","Early-Activation",1,0.0178041543026706,0.0178041543026706,NA
"923_1","IgD-ve Memory",1,0.0555555555555556,0.0555555555555556,NA
"924_1","IgD-ve Memory",1,0.0483383685800604,0.0483383685800604,NA
"925_1","IgD-ve Memory",1,0.0591715976331361,0.0591715976331361,NA
"926_1","NAIVE 1",1,0.00298507462686567,0.00298507462686567,NA
"927_1","ASC 2",1,0.0446428571428571,0.0446428571428571,NA
"928_1","ASC 2",1,0.0895522388059701,0.0895522388059701,NA
"929_1","IgD-ve Memory",1,0.0703363914373089,0.0703363914373089,NA
"92_1","ASC 2",2,0.0914454277286136,0.0914454277286136,0
"930_1","IgD+ve Memory",1,0.0204678362573099,0.0204678362573099,NA
"931_1","Cell-Cycling",1,0.00301204819277108,0.00301204819277108,NA
"932_1","ASC 2",1,0.0316091954022989,0.0316091954022989,NA
"933_1","IgD-ve Memory",1,0.0557184750733138,0.0557184750733138,NA
"934_1","ASC 2",1,0.0401146131805158,0.0401146131805158,NA
"935_1","NAIVE 2",1,0.00294117647058824,0.00294117647058824,NA
"936_1","NAIVE 1",1,0,0,NA
"937_1","NAIVE 1",1,0,0,NA
"938_1","IgD-ve Memory",1,0.0542168674698795,0.0542168674698795,NA
"939_1","ASC 2",2,0.0650887573964497,0.0650887573964497,0
"93_1","IgD-ve Memory",1,0.0847953216374269,0.0847953216374269,NA
"940_1","ASC 2",1,0.0174418604651163,0.0174418604651163,NA
"941_1","IgD-ve Memory",1,0,0,NA
"942_1","IgD-ve Memory",1,0.00581395348837209,0.00581395348837209,NA
"943_1","ASC 2",3,0.0247279920870425,0.0207715133531157,0.0152273039746198
"943_2","ASC 2",1,0.0118694362017804,0.0118694362017804,NA
"944_1","ASC 2",2,0.00598802395209581,0.00598802395209581,0
"945_1","ASC 2",1,0.0149700598802395,0.0149700598802395,NA
"946_1","NAIVE 2",1,0,0,NA
"947_1","IgD-ve Memory",1,0.0654761904761905,0.0654761904761905,NA
"948_1","IgD+ve Memory",1,0.0029673590504451,0.0029673590504451,NA
"949_1","NAIVE 2",1,0,0,NA
"94_1","ASC 2",1,0.121875,0.121875,NA
"950_1","IgD+ve Memory",1,0.00289855072463768,0.00289855072463768,NA
"951_1","ASC 1",1,0.0530973451327434,0.0530973451327434,NA
"951_1","ASC 2",3,0.0530973451327434,0.0530973451327434,0
"952_1","IgD+ve Memory",1,0.0328358208955224,0.0328358208955224,NA
"953_1","ASC 2",1,0.0179640718562874,0.0179640718562874,NA
"954_1","ASC 2",1,0.0949554896142433,0.0949554896142433,NA
"955_1","ASC 2",1,0.0236686390532544,0.0236686390532544,NA
"956_1","IgD+ve Memory",1,0,0,NA
"957_1","NAIVE 1",1,0,0,NA
"958_1","ASC 2",1,0.0145348837209302,0.0145348837209302,NA
"959_1","NAIVE 1",1,0.0416666666666667,0.0416666666666667,NA
"95_1","IgD+ve Memory",1,0.0668604651162791,0.0668604651162791,NA
"95_1","IgD-ve Memory",1,0.0991253644314869,0.0991253644314869,NA
"960_1","IgD-ve Memory",1,0.023598820058997,0.023598820058997,NA
"961_1","DN2",1,0.0290697674418605,0.0290697674418605,NA
"962_1","IgD+ve Memory",1,0.00583090379008746,0.00583090379008746,NA
"963_1","ASC 2",1,0.0116279069767442,0.0116279069767442,NA
"964_1","ASC 2",1,0.0264705882352941,0.0264705882352941,NA
"965_1","IgD-ve Memory",1,0.0119760479041916,0.0119760479041916,NA
"966_1","Early-Activation",1,0.00579710144927536,0.00579710144927536,NA
"967_1","ASC 2",1,0.00292397660818713,0.00292397660818713,NA
"968_1","IgD+ve Memory",1,0.0555555555555556,0.0555555555555556,NA
"969_1","ASC 1",1,0.00291545189504373,0.00291545189504373,NA
"96_1","IgD+ve Memory",3,0.0319767441860465,0.0290697674418605,0.00769113753216451
"970_1","NAIVE 1",1,0.0149700598802395,0.0149700598802395,NA
"971_1","DN2",1,0,0,NA
"972_1","IgD+ve Memory",1,0,0,NA
"973_1","ASC 2",1,0.0614035087719298,0.0614035087719298,NA
"974_1","IgD-ve Memory",1,0.0695652173913043,0.0695652173913043,NA
"975_1","NAIVE 1",1,0.0029940119760479,0.0029940119760479,NA
"976_1","IgD+ve Memory",1,0.0656716417910448,0.0656716417910448,NA
"976_1","IgD-ve Memory",1,0.0656716417910448,0.0656716417910448,NA
"977_1","ASC 2",1,0.0144927536231884,0.0144927536231884,NA
"978_1","IgD+ve Memory",1,0.0405797101449275,0.0405797101449275,NA
"979_1","NAIVE 1",1,0,0,NA
"97_1","ASC 2",9,0.0243664717348928,0.0263157894736842,0.00584795321637427
"980_1","ASC 2",5,0.0203488372093023,0.0203488372093023,0
"981_1","IgD-ve Memory",1,0.0144092219020173,0.0144092219020173,NA
"982_1","IgD-ve Memory",1,0,0,NA
"983_1","IgD+ve Memory",1,0.0497076023391813,0.0497076023391813,NA
"983_2","ASC 2",1,0.0497076023391813,0.0497076023391813,NA
"984_1","NAIVE 1",1,0.0813953488372093,0.0813953488372093,NA
"985_1","ASC 2",7,0.126099706744868,0.126099706744868,0
"986_1","ASC 2",1,0.00563380281690141,0.00563380281690141,NA
"987_1","ASC 2",1,0.058659217877095,0.058659217877095,NA
"988_1","ASC 2",1,0.0280898876404494,0.0280898876404494,NA
"989_1","ASC 2",3,0,0,0
"98_1","NAIVE 1",1,0.0415430267062315,0.0415430267062315,NA
"990_1","IgD+ve Memory",1,0.0303030303030303,0.0303030303030303,NA
"991_1","NAIVE 2",1,0,0,NA
"992_1","ASC 2",1,0.00845070422535211,0.00845070422535211,NA
"993_1","ASC 2",1,0.0418994413407821,0.0418994413407821,NA
"994_1","IgD+ve Memory",1,0.00291545189504373,0.00291545189504373,NA
"995_1","ASC 2",1,0.00279329608938547,0.00279329608938547,NA
"996_1","IgD+ve Memory",1,0.0201149425287356,0.0201149425287356,NA
"997_1","ASC 2",1,0.0421348314606742,0.0421348314606742,NA
"998_1","ASC 2",1,0.0474860335195531,0.0474860335195531,NA
"999_1","ASC 2",1,0.0202898550724638,0.0202898550724638,NA
"99_1","IgD-ve Memory",1,0.0294117647058824,0.0294117647058824,NA
"9_1","DN2",1,0,0,NA
